uuid,Keywords,label
1870,antivirus agents; drug discovery; structure-property relationships; synthetic drugs; virology.,1
1871,Landscape painting; geography; Digital Elevation Model; land use; historical landscape; Czech Republic,0
1872,Chemosensors; Schiff bases; fluorimetric; pyridine; sulfur; triazole.,1
1873,Sustainability; Manufacturing operations; Scheduling; Production control; Multicriteria optimization,0
1874,Bayesian estimation; Gaussian scale mixtures; image denoising,0
1875,Autoencoder neural network; cold start problem; deep learning; explanation; knowledge graph; recommender system,0
1876,Distortion; Additives; Security; Media; Predistortion; Art; Feature extraction; Steganography; derivate filter; non-additive; amplitude,0
1877,composite sensing material; humidity sensor; polyaniline; polyoxometalate; polyoxotungstate; rare-earth-substituted phosphotungstate.,1
1878,ECG; Signal compression; B-spline; Semi lossless,0
1879,Human activities; Lithology; Sedimentation; Taihu watershed; Weathering rate.,1
1880,Author submission guidelines; Open science practices; Statistical practices.,1
1881,Direction-of-arrival antenna; dual-polarized antenna; reconfigurable antenna; Vivaldi antennas; vector sensor; wideband magnetic and electric dipoles,0
1882,"rubella, Congenital Rubella Syndrome, measles-rubella vaccination, mathematical modelling, Vietnam.",1
1883,DIBL; electrostatics; gate delay; high-electron-mobility transistor (HEMT); I-ON/I-OFF; In0.7Ga0.3As; logic; subthreshold swing,0
1884,ultraviolet; solar blind; visible blind; solid solution,0
1885,Lung; Diseases; Computed tomography; Lesions; Task analysis; Image segmentation; Biomedical imaging; COVID-19; COVID-19; pneumonia; residual learning; medical image classification; deep attention learning,1
1886,Decision tree; field-programmable gate array (FPGA); openflow; packet classification; pipeline; SRAM,0
1887,photovoltaic cell measurements; solar energy,0
1888,Bioactive compounds; Chlorophyceae; Distribution; Drug; Pharmaceutical; Utilization.,1
1889,Visual tracking; motion analysis; pixel-level probabilistic model; Bayesian inference,0
1890,COVID-19; Coronavirus-19; Multisystem Inflammatory Syndrome in Children (MIS-C); Myocardial strain; Myocarditis; Ventricular function.,1
1891,SFS algorithm; Object tracking; Metaheuristics,0
1892,Upper Palaeolithic; Settlement; Dwellings; Architecture; Socio-symbolic function,0
1893,Engravings; Grooves; Kel essuf; Ovals; Cupules; Kettles,0
1894,Pupil segmentation; Pupil localization; Region properties,0
1895,Bayesian estimation; cardinalized probability hypothesis density (CPHD); clutter rate; detection probability; fluorescence microscopy; multi-target tracking; particle tracking; random finite set,0
1896,CD34+ cells; CRISPR; Ex vivo; Gene editing; Hematopoietic stem cells (HSCs).,1
1897,Image synthesis; positron emission topography (PET); generative adversarial networks (GANs); locality adaptive fusion; multi-modality,1
1898,Indoor Pollution; Cultural Heritage; Indoor monitoring; Gaseous pollutants; Particulate matter,0
1899,Cooperative game theory; Distributed energy resources; Energy coalition; Prosumer; Peer-to-peer energy trading,0
1900,Block access; Row access; SIMD; Throughput; Energy consumption; Block-matching; Pixel interpolation,0
1901,cooling hole; ECM; EDM; laser drilling; surface integrity; turbine blade,0
1902,distributed energy resources; distributed generation; demand side response; storage systems,0
1903,Dynamic anticounterfeiting; Fluorescent patterns; Hydrogen-bonded organic framework; Membrane; Spiropyran.,1
1904,Weakly supervised; Semantic segmentation; Convolutional neural networks; Dilated convolution; Self-attention mechanism,0
1905,Acute lung injury; IL-17A; Inflammatory pathway; Secukinumab; Sepsis.,1
1906,Object detection; Semi-supervised learning; Transformer.,1
1907,Conventionalization; Iconicity; Silent gesture; Word order.,1
1908,Image segmentation; Task analysis; Lesions; Prototypes; Feature extraction; Predictive models; Medical services; Wireless capsule endoscopy; joint classification and segmentation; category-guided feature; lesion location mining,1
1909,Object tracking; siamese network; scale estimation; correlation filter; particle filter,0
1910,cobalt ferrite nanoparticles; electrocatalyst; electrophoretic deposition; optimization; oxygen evolution reaction; water splitting.,1
1911,Image enhancement; multiresolution transform; noise reduction; positron emission tomography (PET),1
1912,antimicrobial resistance; biomimicked nanopatterned surfaces; electron transfer; photodynamic/thermal therapy.,1
1913,Computer architecture; Artificial intelligence; Servers; Field programmable gate arrays; Classification algorithms; Energy efficiency; Cloud computing; Embedded systems; SoC; FPGA; GPU; parallel architecture; machine learning; deep learning; IoT; edge AI,0
1914,Carbon capture and storage; Life cycle assessment; Environmental impacts,0
1915,TBOLD; blood oxygen level dependent turnover; fMRI; heritability; resting-state functional MRI.,1
1916,Synthetic data; Text recognition; Style transfer; Data augmentation,0
1917,Vinyl acetate-based emulsions; Double-shot; Single-shot; Py-GC; MS; Additives; Modern-contemporary art,0
1918,Bypass; cholecystectomy; deep learning; laparoscopic video; OR planning; remaining surgery duration,1
1919,COVID-19; critical care; tele-ICU; telemedicine.,1
1920,localization; SPIDER; post-processing,0
1921,Schistosomiasis; Artesunate; Praziquantel; Thioredoxin glutathione reductase; Cytochrome c peroxidase,1
1922,Attitude control; Reinforcement learning; Data models; Computational modeling; Autonomous aerial vehicles; Aircraft; Vehicle dynamics; autonomous aerial vehicles; deep reinforcement learning (DRL); sim-to-real; soft actor-critic (SAC),0
1923,Gland; polar space; random field,0
1924,colour boundary; generative adversarial network; image colourisation; line art,0
1925,Bi19Br3S27; CO2 photoreduction; S-scheme heterojunction; carbon nitride; interfacial chemical bonds.,1
1926,Cloud computing; Servers; Edge computing; 5G mobile communication; Task analysis; Bandwidth; Wireless communication; Edge computing; industrial Internet of Things; 5G network; energy efficiency; artificial intelligence; cyber security,0
1927,art design; environment design; simulation modeling; virtual reality technology,0
1928,cancer; circadian rhythm; clock; nuclear receptors.,1
1929,Akt/eNOS signaling pathway; cardiomyocyte death; ferroptosis; miR-199a-5p; myocardial ischemia/reperfusion injury.,1
1930,Information theory; nearest neighbor methods; information entropy; mutual information; density estimation robust algorithm,0
1931,Harmonic analysis; Search problems; Bandwidth; Optimization; Heuristic algorithms; Benchmark testing; Convergence; Algorithms performance; four-bar mechanism; improved harmony search; optimization problems; mechatronic,0
1932,manganese oxyhydroxides; Neolithic period; portable XRF; rock art; rock varnish; varnish growth mechanisms,0
1933,breastfeeding; infant mortality; socioeconomic factors; sudden unexpected infant death.,1
1934,OFDM; Photonics; 5G mobile communication; Uplink; Optical signal processing; Frequency modulation; Optical pulses; Arbitrary waveform generator; beyond 5G; digital-to-analog converter; massive machine-to-machine communications; optical signal processing,0
1935,Diseases; Proposals; X-rays; Feature extraction; Location awareness; Lung; Training; Chest X-ray; disease detection; contralateral context; deep learning,1
1936,Free tissue flaps; Neck dissection; Perfusion; Radiotherapy; Reconstructive surgical procedures.,1
1937,art; indoor air quality; organic vapor monitor; printmaking; total volatile organic compounds; volatile organic compounds,1
1938,Acute lymphoblastic leukemia (ALL); Bax/Bcl-2 ratio; Doxorubicin; Kermanian propolis; NALM-6.,1
1939,Human pose estimation; convolutional neural networks; stacked hourglass networks; self-attention GAN,0
1940,Deep learning; echocardiography; landmark detection; sparse training labels; uncertainty estimation; video analysis,1
1941,Energy; Environment; Environmental Kuznets curve; Population growth; Quantile regression; Urbanization.,1
1942,stereo matching; deep learning; embedded GPU,0
1943,Behavioral contagion; Macaca fascicularis; Material culture; Neighbor effect; Social influence; Stone handling.,1
1944,Complexity theory; IEEE systems journal; measurement techniques; system-level design; systems engineering and theory,0
1945,Artificial neural networks; diffusion kurtosis imaging (DKI); diffusion magnetic resonance imaging (diffusion MRI); neurite orientation dispersion and density imaging (NODDI),1
1946,Conformity; Conservatism; Corona crisis; Value change; Values in Crisis Study.,1
1947,pansharpening; guided filter; three-layer decomposition; panchromatic (PAN); multispectral (MS),0
1948,Arabinan; GH43; Glycoside hydrolase; Hungateiclostridium clariflavum.,1
1949,Tensors; Computed tomography; Image reconstruction; Photonics; Correlation; X-ray imaging; Principal component analysis; Spectral CT; iterative reconstruction; tensor decomposition; nuclear norm,1
1950,Rigid 2-D/3-D registration; dynamic registration; point-to-plane correspondence model,1
1951,ALPPS; consensus conference; extended hepatectomy; in situ split; liver hypertrophy; liver regeneration; liver resections; liver tumors; meeting; portal ligation.,1
1952,Hypertension; statistics.,1
1953,Design-space analysis; low-power; pulse oximetry; SpO2; tracking-loop,0
1954,Chinese; New Zealand European (Caucasoid); body mass index; facial reconstruction; facial soft tissue depth; forensic science; ultrasound.,1
1955,Cardiac anesthesia; chronic thromboembolic pulmonary hypertension; ketamine; pulmonary hypertension; pulmonary thromboendarterectomy.,1
1956,Field desorption; Fourier transform-ion cyclotron resonance; accurate mass; activated field emitter; atmospheric pressure ionization; desorption ionization; electrospray ionization (ESI); ionic liquid; ionization process; liquid injection field desorption/ionization (LIFDI); negative ions; polymers.,1
1957,Pose estimation; Viewpoint estimation; Object detection; Deep learning; Convolutional neural network,0
1958,impulse noise; image denoising; median filters; filtering theory; iterative grouping median filter; fixed value impulse noise; noise intensity; noise-free pixels; sorted pixels; intensity differences; adjacent pixels; maximum group; noisy pixel; noise removal strategy; existing state-of-the-art filters; noise ratio; noise densities,0
1959,Aquaculture; Cellulose; Fishmeal; Microfibre; Microplastic; Plastic pollution.,1
1960,homeostatic plasticity; inhibition-stabilized networks; paradoxical effect.,1
1961,TMEM184B; apoptosis inhibition; hypopharyngeal squamous cell carcinoma; invasion; metastasis; migration; proliferation; transmembrane protein.,1
1962,Education; Mobile learning; Older adults; Taxonomy; Information technology; Performance evaluation; Electronic learning; Behavioral sciences; m-Learning; adult learner; andragogy; acceptance; intention,0
1963,resilience; food; rural development; food/arts nexus; urban-rural linkages,0
1964,Feature extraction; Convolution; Spatial resolution; Computer architecture; Training; Convolutional neural networks; Convolutional neural network (CNN); lightweight; multi-scale spatial attention; single image super-resolution (SISR),0
1965,Emotional expression; Prominent feature; Threatening.,1
1966,Climate projection; Elevational shift; Leaf area index; Net primary productivity; Vegetation life form.,1
1967,Shigir idol; Early monumental art; Geometric decoration; Late glacial; Early mesolithic,0
1968,Speech recognition; Task analysis; Training; Hidden Markov models; Synthesizers; Feature extraction; Phonetics; Self-supervised learning; self-supervised speech representation; voice conversion,0
1969,Occupancy detection; Occupancy prediction; Smart heating; Energy management; Smart home; Energy efficiency; Thermostat strategy; Heating setback,0
1970,3-D printing; circular polarization; conical antennas; dual-polarized antennas; DYson Quad-Spiral Array (DYQSA); log spiral antennas; radio astronomy; radio telescopes; reflector antenna feeds; ultrawideband (UWB) antennas; very long baseline interferometry (VLBI); VLBI2010 Global Observing System (VGOS),0
1971,DTT; Approximate computing; Image compression; Low power; ASIC,0
1972,business model; bibliometric analysis; business model innovation; sustainability; digitalization,0
1973,COVID-19; Employee strain; Extra-normative work; Situational strength; Telework.,1
1974,Binary synapse; liquid state machine; neuromorphic engineering; nonlinear dendrite; readout; supervised learning,0
1975,Orchids flowers; Classification; Deep learning; Convolutional neural network (CNN),0
1976,Three-dimensional displays; Pose estimation; Solid modeling; Optimization; Feedback loop; Training data; Data models; 3D hand pose estimation; 3D object pose estimation; feedback loop; hand-object manipulation,0
1977,Image clustering; digital forensics; sensor pattern noise; large-scale data mining; divide-and-conquer; graph partitioning,0
1978,COVID-19; T cell response; adaptive immune response; inactivated vaccine.,1
1979,Quantization (signal); Image reconstruction; Neurons; Visualization; Image coding; Transforms; Mathematical model; Uniform quantization; non-uniform quantization; leaky integrate-and-fire model; spikes; rate coding; time coding,0
1980,Cyclosporine; Fibroblasts; In vitro; Pterygium.,1
1981,OFDM; OFDMA; optimization; radio resource allocation,0
1982,CRISPR/Cas9; cancer; diagnosis; gene editing; immunotherapy.,1
1983,IL6/STAT3; circBGN; circular RNA; gastric cancer; miR-149-5p.,1
1984,Cervical carcinoma; Necroptosis-related genes; Prognostic signature; Tumor microenvironment infiltration.,1
1985,Demand response; cyber security; intrusion detection; power demand; data security; centralized control; intelligent control,0
1986,accessory breast tissue; breast cancer; ectopic malignancy.,1
1987,elliptic curve cryptography; field programmable gate array (FPGA); high-speed; redundant-signed-digit (RSD); scalar point multiplication,0
1988,Cascade rotated anchor-aided detector; remote sensing images; ship detection,0
1989,Life's Essential 8; Life's Simple 7; cardiovascular diseases; cardiovascular health; health behaviors; primordial prevention; sleep.,1
1990,Heart failure; Heart transplant; Left ventricular assist device.,1
1991,Delta Sigma A/D conversion; batch calibration; smart temperature sensors; substrate PNP transistors,0
1992,RI-CLPM; elections; longitudinal analysis; partisanship; party support; system justification.,1
1993,Ammonia inhibition; High solid sludge; Thermal hydrolysis pretreatment; Up-flow anaerobic sludge blanket.,1
1994,3-acyltetramic acid; abscisic acid; biological assay; herbicidal mechanism; total synthesis.,1
1995,Cognitive Resources; Episodic memory; Eyewitnesses; Rapport; Virtual Environment.,1
1996,Action recognition; Subtensors; Dense trajectories; Keypoint descriptors; Temporal template,0
1997,Gigaevent packet-based AER; Configuration over AER; Low-voltage-differential-signaling; Serial data transmission; Clock-to-data alignment,0
1998,Reassigned time-frequency representations; Reassigned CQT; Discrete signals; Synchrosqueezing,0
1999,Autofluorescence; Confocal microscopy; Light microscopy; Quantitative image analysis; Red blood cells.,1
2000,habitat fragmentation; nest survival; spatial scale; species specific; woodland.,1
2001,Magnetic resonance imaging; Image segmentation; Training; Robustness; Data models; Biomedical imaging; Task analysis; Prostatesegmentation; ulti-site learning; feature normalization; knowledge transfer,1
2002,Acetylation; Chromatin; Histone acetyltransferases; Histone modification; Immunofluorescence; LacI/lacO.,1
2003,Tensor factorization; mixture of asymmetric Laplacians; expectation-maximization (EM) algorithm,0
2004,Dynamic vision sensor; neuromorphic; event camera; human pose estimation; denoising,0
2005,Spanish Levantine rock art; Neolithic; Mesolithic; Iberian Peninsula; Archeozoology; Big game hunting scenes,0
2006,Image deblurring; Non-local self-similarity; Kernel estimation,0
2007,Representation learning; unsupervised feature learning; pre-training of deep networks; sparse visual features,0
2008,durability; passive daytime radiative cooling; poly(ethylene oxide); potassium titanate; radiative cooling.,1
2009,Map art images; NPR (Non-photorealistic rendering); Stylization; Portraiture; Deep learning,0
2010,agarose; biopolymer; breast cancer; chitosan; gene expression; magnetic nanoparticles.,1
2011,Noise measurement; Labeling; Predictive models; Annotations; Training; Task analysis; Saliency detection; Salinecy prediction; single noisy labelling; robust model fitting,0
2012,Blockiness; JPEG images; luminance change; no-reference image quality assessment,0
2013,DNA sensor cGAS; antiviral innate immunity; phosphorylation modification; signal transduction.,1
2014,assembly line balancing; combinatorial optimisation; lower bound; heuristics; estimation of distribution algorithm,0
2015,Cloud radio access network (C-RAN); energy harvesting; fronthaul; decentralization,0
2016,PDZ; all-atom simulation; allosteric effect; dynamic coupling index; dynamic flexibility index; ligand.,1
2017,Adaptation; Biofilm formation; Genotype–phenotype correlation; Pseudomonas aeruginosa; Transcriptional profiling.,1
2018,Transfer learning; Multi class classification; Sensor data; Human activity recognition; Deep learning,0
2019,SARS-CoV-2; SARS-CoV-2 omicron; lectin; molecular docking; molecular dynamic simulation; spike protein.,1
2020,Diquat; Gut microbiota; Metabolites; Selenium nanoparticles; Toxicity.,1
2021,magnetization identification; magnetostatic moment method; point-matching approach; simplified moment method,0
2022,Image segmentation; Biomedical imaging; Training; Prototypes; Task analysis; Semantics; Annotations; Self-supervised learning; few-shot segmentation; representation learning,1
2023,Bacterial community; Cell immobilization; Engineering microalgae; Phosphate removal efficiency; Shrimp wastewater.,1
2024,Autism Spectrum Disorder; Electroencephalography; Motor control; Motor network.,1
2025,Computed Tomography; Helium; Particle Imaging; Proton; Radiography; Resolution; Stopping Power.,1
2026,Ecological sports tourism; Environmental culture belt; Landscape environment; Spatial development model.,0
2027,Plastics; Cellulose acetate; Plasticisers; Pyrolysis; GC/MS; Art conservation,0
2028,CNS infection; Demyelination; MS biomarkers; Neurodegeneration; Neuroinflammation.,1
2029,Named entity recognition; Turkish; Transfer learning; CRF; Digital media industry,0
2030,Eschrichtius robustus; Foraging; Habitat use; Photo-identification; Prey energy; Sea of Okhotsk.,1
2031,Bacteria; Biodiversity; Fungi; Pathogens; Vegetable plastic greenhouses.,1
2032,DSM-5; Gender affirming surgery; Gender dysphoria; Regret; Transwomen.,1
2033,autonomic neuropathy; cardiac innervation; diabetes mellitus.,1
2034,underground structure; Moscow Underground architecture-and-art image; platform part; and three-nave structure,0
2035,Wind turbine; Turbine mechanical power; Maximum power point tracking; Wind speed sensor,0
2036,NaNi0.5Mn0.5O2; O3-type; Sb doping; layered oxide cathode; sodium-ion battery.,1
2037,Antibiotic resistance; Biofilm; Histidine kinase; Metal homeostasis; Response regulator; Two-component systems; Virulence.,1
2038,Coevolution; Molecular Dynamics Simulations; Monte Carlo Simulations; Potts Models; Protein Design.,1
2039,Data models; Biological system modeling; Deep learning; Quantization (signal); Feature extraction; Training; Diseases; CNN; LSTM; patient specific model; respiratory audio analysis; weight quantization,0
2040,Question answering; Prior art search; Pre-trained embeddings; Topic modeling; Search diversification; Sensemaking,0
2041,autophagy; ischemia; sestrins; skeletal muscle.,1
2042,Internet of thing; LoRaWAN; Aloha; Scalability; Spreading factors; Adaptive algorithm; Capture effect,0
2043,crystal engineering; cyclitols; inositols; nucleophilic substitution; solid-phase synthesis.,1
2044,Low power ring oscillator; Current starving; Power delay product; Negative skewed delay,0
2045,Compressed sensing; Shannon-Kotel'nikov mapping,0
2046,Multi-core; Dataflow; Cache memory; Compilers,0
2047,3D chain code; Invariant; Simple paths; Curve-skeletons; Trees; Compression; Relative code,0
2048,Carbon nanomaterial; Electrochemical devices; Immunosensors construction.,1
2049,Correlation clustering; image partitioning; linear programming relaxation; structured support vector machine,0
2050,Aphasia; cognitive-linguistic interactions; semantics.,0
2051,Brain injury; contextual modeling; magnetic resonance imaging (MRI); textural modeling,1
2052,Electrodes; Real-time systems; Prosthetics; Muscles; Electromyography; Gesture recognition; Deep learning; Armband; Control; Convolution; Deep Learning; Edge Computing; Electromyography; Gesture; HD-EMG; Machine Learning; Motion; Myoelectric; Neural Network; Prosthetic Hand; Real-Time; Recognition,0
2053,video summarization; reinforcement learning; unsupervised learning; piecewise linear interpolation,0
2054,Cac1; Sas2; Sas4; chromatin assembly; histone acetylation; replication.,1
2055,Audiovisual relations; Educational tools; Annotation tool; Multi video synchronization,0
2056,Target tracking; Visualization; Autonomous aerial vehicles; Tracking loops; Man-machine systems; Licenses; Collaboration; UAV-based person tracking; human-in-the-loop; gaze-based human computer interaction; human-machine collaboration; long-term tracking,0
2057,Pipelines; Feature extraction; Task analysis; Art; Event detection; Knowledge engineering; Data engineering; Information retrieval; event detection,0
2058,Fe(3+) cation and Cr(2)O(7)(2−) anion; Luminescence detection; Ni-organic framework.,1
2059,Image denoising; external correlations; internal correlations; web images; internal and external patch matching ConvNet (IENet),0
2060,Long-tail problem; Class imbalance learning; Few-shot learning; Cumulative learning strategy,0
2061,colon adenocarcinoma; radical nephrectomy; renal cell carcinoma; synchronous malignancies; ureteral stump carcinoma.,1
2062,ESAT-6; biological functions; discrepancy; structure; tuberculosis.,1
2063,Energy separation; Energy-integrating detector CT; K-edge imaging; Photon-counting detector CT; Spatial resolution.,1
2064,Pose estimation; Model establishment; Image alignment; Motion tracking,0
2065,internet of things; reverse engineering; Dalvik; ART; mobile code protection,0
2066,Single-machine scheduling; Total weighted tardiness; Sequence dependent setup; Iterated Local Search; Block Move,0
2067,Cleaner production; Process integration; Process intensification,0
2068,Environmental footprint; Life cycle assessment; Minor arts; Pelagic fisheries; Purse seine,0
2069,Fluorescence in situ hybridization; Papillary glioneuronal tumor; Rosette-forming glioneuronal tumor; SLC44A–PRKCA fusion.,1
2070,Hardening; optocoupler; radiation; VCSEL,0
2071,Rock art; Sahara; Pastoralism; Bovidian; Anthropology; Myth,0
2072,Task analysis; Feature extraction; Measurement; Visualization; Benchmark testing; Robustness; Training; Vehicle re-identification; traffic control and monitoring; feature representation; metric learning; triplet loss,0
2073,Temporal skip connections; Efficient online video processing; 3D convolutional neural networks,0
2074,Maternal health; Foetal reduction; Assisted reproductive technology; Taiwan,0
2075,Computer-aided detection; hookworm detection; pattern recognition and classification; wireless capsule endoscopy,0
2076,Moving objects; location selection; spatial database,0
2077,colorimetrics; noninvasive diagnostics; on-demand sensing; soft microfluidics; sweat sensors; wearable devices.,1
2078,atmospheric correction; BRDF; calibration; orthophoto; photogrammetry; radiometry; remote sensing,0
2079,Bt spraying; Dioryctria abietella Denis & Schiffermüller; Korean pine; cone damage; flowering phase; seed quality.,1
2080,environment literacy; school; education; subjects; GCE (A/L); Kandy; Sri Lanka,0
2081,Feature extraction; Training; Task analysis; Biomedical imaging; Ultrasonic imaging; Training data; Representation disentanglement; domain adaptation; semi-supervised learning; image classification,1
2082,image registration; pose estimation; pattern recognition; shape recognition; gesture recognition; shape geodesics; robust sign language recognition; pattern recognition; static gesture recognition; low variability; shape classes; gestures databases; authors; robust registration; different gestures; nonlinear shape space; considered shapes; shape comparison; robust norm; target application; low shape variability; shape matching; state-of-the art methods,0
2083,Content-based image retrieval; Approximate nearest neighbor search; Hashing; LSH,0
2084,Differential diagnosis; Glomerular Diseases; Hematuria; Red blood cell; Urine.,1
2085,Bacteroides; hematopoietic stem and progenitor cells; innate immune signaling; tissue-repairing cells.,1
2086,Covariance matrix; Manifold; Facial expression; Kernel-SVM,0
2087,Label; Caption; LSTM; Fully connected network; Sequence-to-sequence,0
2088,object tracking; real-time systems; backtracking; learning (artificial intelligence); image sequences; object detection; one-step backtracking; occlusion detection; real-time visual object tracking; OB tracker; adaptive learning model update scheme; peak-to-sidelobe ratio; tracking performance improvement; benchmark sequences,0
2089,afforestation; amino sugars; glomalin-related soil protein; soil aggregates; soil microbial community; tropical coastal terrace.,1
2090,Quantum cryptography; quantum key distribution; access protocols,0
2091,Adaptive selection strategy; cost performance index (CP-index); edge detection; fast mode decision; H. 264/Advanced Video Coding (AVC); intra prediction,0
2092,3D surface inspection; Robot motion planning; Free-form surface; Dimensional metrology,0
2093,Super resolution; Neural-network; Optimal recovery,0
2094,Golgi repositioning; HURP; JMJD6; cell migration; centrosome repositioning.,1
2095,Differentiation; Galangin; Human amniotic mesenchymal stem cell; JAK2/STAT3 signaling; Osteoblast.,1
2096,art district; urban greening; sustainable development; public art; cultural characteristics; social services,0
2097,CgIκB3; Crassostrea gigas; Gene duplication; Immune defense; Rel/NF-κB.,1
2098,adaptive resonance theory (ART); hardware implementations; low power,0
2099,abduction pillow; cerebral palsy; hip displacement; hip spica; open reduction; surgery.,1
2100,Brain&#8211; computer interface (BCI); Electroencephalogram (EEG); 3D convolutional neural network (3D CNN); Spatial frequency temporal (SFT),0
2101,"atrial fibrillation; echocardiography, transesophageal; heart failure; magnetic resonance; magnetic resonance imaging; multidetector computed tomography; tomography.",1
2102,Coastal city; marine culture; cultural design; art design; urban culture,0
2103,Pharmaceutical compounds; White-rot fungi; Oxidoreductases; Biocatalyst engineering; Biodegradation; Wastewater treatment,0
2104,covid 19 impact of lockdown; diabetes type 2; drug compliance; physician satisfaction; telehealth appointments.,1
2105,orientation sensitivity; radial bias; visual perception.,1
2106,Channa punctata; Cholesterol transformation; Ctenopharyngodon idella; Immunological modulation; Selenate.,1
2107,3-D near-range imaging; multiple-input-multiple-output synthetic aperture radar (MIMO-.SAR); omega-K algorithm; real-time imaging,0
2108,Time series analysis; Optimization; Data models; Computational modeling; Feature extraction; Benchmark testing; Transforms; Tme series classification; automated machine learning; configuration optimization; sequential model-based optimization; nested cross-validation,0
2109,Action recognition; open-set recognition; spatio-temporal representation; joint learning of motion and appearance,0
2110,Adaptive radiotherapy; Computed tomography; Deformation image registration; Log-Demons; Subtraction volume; Superpixels,0
2111,Gland instance segmentation; segment-level shape similarity measure; adversarial learning; feature alignment,1
2112,Source separation; coupled dictionary learning; multi-scale image decomposition; multi-modal data analysis,0
2113,Nrf2 skin protection; dermo-cosmetology; pharmacophore modeling; phytochemicals; protein-protein interaction modulators.,1
2114,Glaucoma detection; attention mechanism; pathological area detection; weakly supervised,1
2115,Carbon information disclosure quality; Influencing factors; Power industry.,1
2116,aesthetic; art; GK Gilbert; geomorphology; sublime; wonder,0
2117,Alienation; Antipsychiatry; Counterculture; Family; Great Britain; Schizophrenia.,1
2118,acute cardiogenic pulmonary edema; acute mitral regurgitation; acute mitral valve regurgitation; cardiogenic shock; mitral regurgitation; mitral valve regurgitation; mitral valve replacement; non-ischemic cardiac pathologies; opacification of hemithorax; papillary muscle rupture.,1
2119,laser tuning; optical fiber communication; optical transmitters; wavelength division multiplexing,0
2120,Robot kinematics; STEM; Art; Robot sensing systems; Learning systems; Pediatrics,0
2121,bile duct injury; classification of bile duct injuries; laparoscopic cholecystectomy.,1
2122,Software product lines; search-based software engineering; multi-objective evolutionary algorithms; constraint solving,0
2123,The Internet of things; Machine to machine; Cultural arts; Promotion video; Big data; Information and Communications technology,0
2124,Feature extraction; Navigation; Visualization; Detectors; Heuristic algorithms; Brightness; Intelligent vehicles; Feature extraction; tracking; oriented FAST and rotated BRIEF(ORB); features from accelerated segment test (FAST); root mean squared error (RMSE),0
2125,Kernel bundle framework; registration; reproducing kernel hilbert spaces; wendland kernels,1
2126,Social media; Twitter; Sentiment analysis; Fuzzy rule; Lexicon,0
2127,Multifractal; Art,0
2128,Aeolian rat-tail; Abrasion; Landform; Wind direction; Ignimbrite; Argentina,0
2129,Rock art; Territories; Symbols; Libyan desert; Egypt,0
2130,Bioaccumulation; Dam; Food web; Freshwater animals; Microplastics.,1
2131,Copper nanoparticles; Mice; Spermatogenesis; Testis; apoptosis; oxidative stress; proliferation.,1
2132,MPXV; Portugal; emerging communicable diseases; injuries; monkeypox; monkeypox virus; needlestick injury; occupational exposure; postexposure prophylaxis; pustule; viruses; zoonoses.,1
2133,Integrated circuits; ROIC; neural recording; mu ECoG; GFET; CMOS; TDM; CDS; ADC; headstage,0
2134,Mueller matrix imaging; classification of biological structures; pathological diagnosis; polarization microscopy.,1
2135,cochlear anatomy; cochlear duct length; cochlear implant; electrode design; insertion depth of electrode.,1
2136,Detail extraction; Gaussian mixture model (GMM); pansharpening; saliency analysis,0
2137,Inflammation; RNA binding proteins; Transcriptome; lncRNA; mRNA; microRNAs.,1
2138,deep brain stimulation (dbs); euclidean distance; intraoperative ct scanner; leksell localizer box; movement disorders.,1
2139,amides; hole transporting materials; low-cost; perovskites; solar cells,0
2140,Ideal Binary Mask; Spectral Magnitude Estimation; Speech Enhancement; Speech Intelligibility; Speech Quality,0
2141,defect detection; generative adversarial network (GAN); recursive FPN; boundary localization,0
2142,bimeron; skyrmion; skyrmion bubble; spintronics; topological spin texture; topological transformation.,1
2143,alendronate; bone mineral density; dual-energy x-ray absorptiometry; teriparatide; total hip arthroplasty.,1
2144,DNA branch migration; DNAzyme; Fluorescence biosensor; Hybridization chain reaction; Pseudomonas aeruginosa.,1
2145,Electrocardiography; Intelligent sensors; Convolutional neural networks; Lead; Medical services; Training; Heart; Electrocardiogram; atrial fibrillation; deep neural networks; intelligent sensors; remote monitoring; smart healthcare,0
2146,cage confinement; electronic modulation; hydrogen evolution reaction; tungsten-based bimetallic carbide.,1
2147,bioinformatics; chronic hepatitis B; clinical diagnostic value; combined score; immune checkpoint; liver fibrosis.,1
2148,Biology; IPM; green bridge; no-tillage; soybean looper.,1
2149,Residue number systems; Mixed radix conversion; Sign detection; Number comparison,0
2150,Island ecosystems; Land use; Native lichens; Air pollution; Trace elements; Bioaccumulation ratio,0
2151,MNIST; neuromorphic engineering; neural engineering framework; pattern recognition; pseudo inverse; time-multiplexing,0
2152,feces standard money (FSM); collaboration of science & art; sustainable energy production,0
2153,Super-resolution; Deep convolutional network; Residual learning,0
2154,Multiple longest common subsequences; Small DAG; Branch and bound; Gene alignment,0
2155,Chemiluminescence enhancement; CoN(4)-supported Co(2)N clusters; Fenton-like activity; Immunochromatographic assays; Synergetic catalysts.,1
2156,Sketch recognition; Face recognition; Forensic sketch,0
2157,healthcare; homeless; housing instability; infrastructure; rural; veteran.,1
2158,Training; Ear; Artificial neural networks; Internet of Things; Activity recognition; Eating activity recognition (EAR); energy aware; fog computing; Internet of Things (IoT); online learning,0
